Hub,Spoke,date,Device sample,Value,Overlap index
San Benito,did not enter other counties,4/12/20,1596,0.669172932,221.1134762
San Francisco,did not enter other counties,4/12/20,9175,0.638256131,199.5214838
San Joaquin,did not enter other counties,4/12/20,14790,0.81352265,137.3371285
San Mateo,did not enter other counties,4/12/20,13405,0.695486759,199.4637521
Santa Clara,did not enter other counties,4/12/20,29166,0.873722828,137.8846899
Santa Cruz,did not enter other counties,4/12/20,3170,0.826182965,139.6196417
Solano,did not enter other counties,4/12/20,9602,0.660070819,185.6881205
Sonoma,did not enter other counties,4/12/20,6746,0.873109991,132.2070996
Yolo,did not enter other counties,4/12/20,5244,0.48150267,212.0851466
Alameda,Contra Costa,4/13/20,22107,0.135888502,44.90832741
Alameda,Marin,4/13/20,3252,0.00959213,30.76723213
Alameda,Napa,4/13/20,2656,0.009469154,26.29422155
Alameda,Sacramento,4/13/20,29195,0.014142242,25.71477698
Alameda,San Benito,4/13/20,1474,0.002787456,29.1348573
Alameda,San Francisco,4/13/20,8818,0.042508711,32.18634943
Alameda,San Joaquin,4/13/20,14191,0.044107399,42.06621843
Alameda,San Mateo,4/13/20,12849,0.04025415,35.42694852
Alameda,Santa Clara,4/13/20,28497,0.055585161,31.24219917
Alameda,Santa Cruz,4/13/20,2964,0.003156385,23.56764522
Alameda,Solano,4/13/20,9198,0.024554212,30.13728879
Alameda,Sonoma,4/13/20,6522,0.004181185,25.14040103
Alameda,Yolo,4/13/20,4815,0.011108834,24.28719091
Contra Costa,Alameda,4/13/20,24395,0.149952504,36.96031177
Contra Costa,Marin,4/13/20,3252,0.013208486,28.34023566
Contra Costa,Napa,4/13/20,2656,0.017777175,27.61898569
Contra Costa,Sacramento,4/13/20,29195,0.02221016,28.13501221
Contra Costa,San Benito,4/13/20,1474,0.001402271,21.57229001
Contra Costa,San Francisco,4/13/20,8818,0.029447686,28.48655516
Contra Costa,San Joaquin,4/13/20,14191,0.019948433,41.1365439
Contra Costa,San Mateo,4/13/20,12849,0.016465373,24.99723739
Contra Costa,Santa Clara,4/13/20,28497,0.014294115,19.88106757
Contra Costa,Santa Cruz,4/13/20,2964,0.001583209,19.61535146
Contra Costa,Solano,4/13/20,9198,0.054733795,32.87816281
Contra Costa,Sonoma,4/13/20,6522,0.006423305,23.96351362
Contra Costa,Yolo,4/13/20,4815,0.018772335,24.56756277
Marin,Alameda,4/13/20,24395,0.07195572,32.95873406
Marin,Contra Costa,4/13/20,22107,0.089790898,36.90402673
Marin,Napa,4/13/20,2656,0.031057811,33.07608942
Marin,Sacramento,4/13/20,29195,0.010455105,21.14983868
Marin,San Benito,4/13/20,1474,0.002460025,31.05969325
Marin,San Francisco,4/13/20,8818,0.100246002,30.62025976
Marin,San Joaquin,4/13/20,14191,0.008917589,32.9698579
Marin,San Mateo,4/13/20,12849,0.028290283,18.30565043
Marin,Santa Clara,4/13/20,28497,0.013837638,17.76603728
Marin,Santa Cruz,4/13/20,2964,0.001230012,12.15066823
Marin,Solano,4/13/20,9198,0.041820418,37.58280645
Marin,Sonoma,4/13/20,6522,0.138376384,40.1663734
Marin,Yolo,4/13/20,4815,0.010147601,19.03142576
Napa,Alameda,4/13/20,24395,0.086972892,33.54652651
Napa,Contra Costa,4/13/20,22107,0.147966867,42.83295376
Napa,Marin,4/13/20,3252,0.038027108,39.39508964
Napa,Sacramento,4/13/20,29195,0.089608434,38.13282647
Napa,San Benito,4/13/20,1474,0.001129518,48.13685671
Napa,San Francisco,4/13/20,8818,0.049322289,27.86872063
Napa,San Joaquin,4/13/20,14191,0.009789157,34.87425733
Napa,San Mateo,4/13/20,12849,0.022590361,22.68622808
Napa,Santa Clara,4/13/20,28497,0.007153614,22.15579262
Napa,Santa Cruz,4/13/20,2964,0.001506024,49.66864808
Napa,Solano,4/13/20,9198,0.414156627,59.73931669
Napa,Sonoma,4/13/20,6522,0.092243976,45.42537064
Napa,Yolo,4/13/20,4815,0.112951807,41.51704848
Sacramento,Alameda,4/13/20,24395,0.011817092,19.86475941
Sacramento,Contra Costa,4/13/20,22107,0.016817948,26.44077435
Sacramento,Marin,4/13/20,3252,0.001164583,15.22421513
Sacramento,Napa,4/13/20,2656,0.008152081,23.06694867
Sacramento,San Benito,4/13/20,1474,0.000308272,12.34356083
Sacramento,San Francisco,4/13/20,8818,0.00407604,18.08384254
Sacramento,San Joaquin,4/13/20,14191,0.035245761,39.83518322
Sacramento,San Mateo,4/13/20,12849,0.002603185,16.73347782
Sacramento,Santa Clara,4/13/20,28497,0.003048467,13.25461438
Sacramento,Santa Cruz,4/13/20,2964,0.000411029,13.01431514
Sacramento,Solano,4/13/20,9198,0.029217332,29.02297977
Sacramento,Sonoma,4/13/20,6522,0.002568933,20.88913821
Sacramento,Yolo,4/13/20,4815,0.061174859,39.25420665
San Benito,Alameda,4/13/20,24395,0.046132972,29.72889173
San Benito,Contra Costa,4/13/20,22107,0.021031208,26.65344575
San Benito,Marin,4/13/20,3252,0.005427408,29.54695827
San Benito,Napa,4/13/20,2656,0.002035278,38.29021838
San Benito,Sacramento,4/13/20,29195,0.006105834,16.16640004
San Benito,San Francisco,4/13/20,8818,0.004748982,12.05843193
San Benito,San Joaquin,4/13/20,14191,0.015603799,27.38888864
San Benito,San Mateo,4/13/20,12849,0.020352782,26.66876721
San Benito,Santa Clara,4/13/20,28497,0.253052917,39.54495783
San Benito,Santa Cruz,4/13/20,2964,0.044097693,32.96324427
San Benito,Solano,4/13/20,9198,0.006784261,21.63878344
San Benito,Sonoma,4/13/20,6522,0.002713704,27.82911964
San Benito,Yolo,4/13/20,4815,0.00339213,19.29232347
San Francisco,Alameda,4/13/20,24395,0.117600363,40.01061167
San Francisco,Contra Costa,4/13/20,22107,0.073826264,43.07922928
San Francisco,Marin,4/13/20,3252,0.036969834,35.57676545
San Francisco,Napa,4/13/20,2656,0.014855976,27.17209844
San Francisco,Sacramento,4/13/20,29195,0.013495124,29.19916776
San Francisco,San Benito,4/13/20,1474,0.000793831,14.70308505
San Francisco,San Joaquin,4/13/20,14191,0.007257882,28.65468635
San Francisco,San Mateo,4/13/20,12849,0.230891359,50.89473227
San Francisco,Santa Clara,4/13/20,28497,0.026990247,25.90638968
San Francisco,Santa Cruz,4/13/20,2964,0.00181447,19.62940566
San Francisco,Solano,4/13/20,9198,0.026083012,32.36789859
San Francisco,Sonoma,4/13/20,6522,0.010773418,25.06462918
San Francisco,Yolo,4/13/20,4815,0.013721932,28.11008428
San Joaquin,Alameda,4/13/20,24395,0.075822705,33.84351237
San Joaquin,Contra Costa,4/13/20,22107,0.031076034,40.21591014
San Joaquin,Marin,4/13/20,3252,0.002043549,24.81404009
San Joaquin,Napa,4/13/20,2656,0.001832147,21.91677835
San Joaquin,Sacramento,4/13/20,29195,0.072510746,41.45627994
San Joaquin,San Benito,4/13/20,1474,0.001620746,21.77302275
San Joaquin,San Francisco,4/13/20,8818,0.004509901,18.49068868
San Joaquin,San Mateo,4/13/20,12849,0.008385597,30.43248097
San Joaquin,Santa Clara,4/13/20,28497,0.015009513,21.64498762
San Joaquin,Santa Cruz,4/13/20,2964,0.000916074,11.65925135
San Joaquin,Solano,4/13/20,9198,0.008737932,29.38291312
San Joaquin,Sonoma,4/13/20,6522,0.001902614,28.41907947
San Joaquin,Yolo,4/13/20,4815,0.009160736,36.19852834
San Mateo,Alameda,4/13/20,24395,0.076426181,35.39327209
San Mateo,Contra Costa,4/13/20,22107,0.028329053,30.35946016
San Mateo,Marin,4/13/20,3252,0.00716009,17.0750566
San Mateo,Napa,4/13/20,2656,0.004669624,17.75616766
San Mateo,Sacramento,4/13/20,29195,0.005914857,21.6431819
San Mateo,San Benito,4/13/20,1474,0.002334812,26.11788461
San Mateo,San Francisco,4/13/20,8818,0.158455911,40.96492966
San Mateo,San Joaquin,4/13/20,14191,0.009261421,37.80619191
San Mateo,Santa Clara,4/13/20,28497,0.094715542,36.80358938
San Mateo,Santa Cruz,4/13/20,2964,0.007082263,40.57001715
San Mateo,Solano,4/13/20,9198,0.009339248,22.04012434
San Mateo,Sonoma,4/13/20,6522,0.002101331,11.55898179
San Mateo,Yolo,4/13/20,4815,0.005525722,20.86251192
Santa Clara,Alameda,4/13/20,24395,0.047583956,26.3454038
Santa Clara,Contra Costa,4/13/20,22107,0.011088887,20.38178044
Santa Clara,Marin,4/13/20,3252,0.001579114,13.90300901
Santa Clara,Napa,4/13/20,2656,0.000666737,14.67687781
Santa Clara,Sacramento,4/13/20,29195,0.003123136,14.45327273
Santa Clara,San Benito,4/13/20,1474,0.013089097,32.7546311
Santa Clara,San Francisco,4/13/20,8818,0.008351756,17.56829999
Santa Clara,San Joaquin,4/13/20,14191,0.007474471,22.67641837
Santa Clara,San Mateo,4/13/20,12849,0.04270625,31.08275602
Santa Clara,Santa Cruz,4/13/20,2964,0.012703092,28.93093385
Santa Clara,Solano,4/13/20,9198,0.004035513,18.23008535
Santa Clara,Sonoma,4/13/20,6522,0.000561463,9.840713949
Santa Clara,Yolo,4/13/20,4815,0.002561673,16.9800199
Santa Cruz,Alameda,4/13/20,24395,0.025978408,23.54421124
Santa Cruz,Contra Costa,4/13/20,22107,0.011808367,23.87711226
Santa Cruz,Marin,4/13/20,3252,0.001349528,11.27736717
Santa Cruz,Napa,4/13/20,2656,0.001349528,38.69512104
Santa Cruz,Sacramento,4/13/20,29195,0.004048583,16.72630597
Santa Cruz,San Benito,4/13/20,1474,0.021929825,32.12629566
Santa Cruz,San Francisco,4/13/20,8818,0.005398111,15.72983913
Santa Cruz,San Joaquin,4/13/20,14191,0.004385965,14.41809925
Santa Cruz,San Mateo,4/13/20,12849,0.030701754,40.64866821
Santa Cruz,Santa Clara,4/13/20,28497,0.122132254,34.21735831
Santa Cruz,Solano,4/13/20,9198,0.006072874,27.10723273
Santa Cruz,Sonoma,4/13/20,6522,0.000337382,6.64401132
Santa Cruz,Yolo,4/13/20,4815,0.003711201,23.01676461
Solano,Alameda,4/13/20,24395,0.065122853,28.72665724
Solano,Contra Costa,4/13/20,22107,0.131550337,38.08989464
Solano,Marin,4/13/20,3252,0.014785823,33.48242117
Solano,Napa,4/13/20,2656,0.119591215,44.72615682
Solano,Sacramento,4/13/20,29195,0.092737552,35.7849435
Solano,San Benito,4/13/20,1474,0.001087193,20.27155893
Solano,San Francisco,4/13/20,8818,0.025005436,24.79968439
Solano,San Joaquin,4/13/20,14191,0.013481192,34.77159168
Solano,San Mateo,4/13/20,12849,0.013046314,21.0497645
Solano,Santa Clara,4/13/20,28497,0.012502718,20.64263332
Solano,Santa Cruz,4/13/20,2964,0.001956947,26.02231355
Solano,Sonoma,4/13/20,6522,0.027723418,36.6620176
Solano,Yolo,4/13/20,4815,0.118286584,37.85001958
Sonoma,Alameda,4/13/20,24395,0.015639374,21.01309869
Sonoma,Contra Costa,4/13/20,22107,0.021772462,24.35719526
Sonoma,Marin,4/13/20,3252,0.06899724,31.39082688
Sonoma,Napa,4/13/20,2656,0.037565164,29.84742615
Sonoma,Sacramento,4/13/20,29195,0.01149954,22.57769051
Sonoma,San Benito,4/13/20,1474,0.000613309,22.93664938
Sonoma,San Francisco,4/13/20,8818,0.014566084,16.85498235
Sonoma,San Joaquin,4/13/20,14191,0.004139834,29.49910844
Sonoma,San Mateo,4/13/20,12849,0.004139834,9.674521105
Sonoma,Santa Clara,4/13/20,28497,0.002453235,9.790946539
Sonoma,Santa Cruz,4/13/20,2964,0.000153327,5.604096924
Sonoma,Solano,4/13/20,9198,0.039098436,32.15555928
Sonoma,Yolo,4/13/20,4815,0.012726158,23.36002506
Yolo,Alameda,4/13/20,24395,0.056282451,28.76390179
Yolo,Contra Costa,4/13/20,22107,0.086188993,35.3903121
Yolo,Marin,4/13/20,3252,0.006853583,21.03931566
Yolo,Napa,4/13/20,2656,0.062305296,38.5582538
Yolo,Sacramento,4/13/20,29195,0.370924195,60.10933845
Yolo,San Benito,4/13/20,1474,0.001038422,22.55004992
Yolo,San Francisco,4/13/20,8818,0.025129803,26.71417445
Yolo,San Joaquin,4/13/20,14191,0.026998962,53.22922438
Yolo,San Mateo,4/13/20,12849,0.014745587,24.74722414
Yolo,Santa Clara,4/13/20,28497,0.015160955,23.88078627
Yolo,Santa Cruz,4/13/20,2964,0.002284528,27.45968152
Yolo,Solano,4/13/20,9198,0.22596054,47.0408922
Yolo,Sonoma,4/13/20,6522,0.017237799,33.11542166
Alameda,did not enter other counties,4/13/20,24395,0.769092027,168.9931602
Contra Costa,did not enter other counties,4/13/20,22107,0.80684851,158.9314939
Marin,did not enter other counties,4/13/20,3252,0.739237392,201.0293582
Napa,did not enter other counties,4/13/20,2656,0.549322289,233.9043036
Sacramento,did not enter other counties,4/13/20,29195,0.903168351,119.2256978
San Benito,did not enter other counties,4/13/20,1474,0.734056988,223.4259401
San Francisco,did not enter other counties,4/13/20,8818,0.680880018,197.5494928
San Joaquin,did not enter other counties,4/13/20,14191,0.850539074,135.7061604
San Mateo,did not enter other counties,4/13/20,12849,0.733675772,196.8243385
Santa Clara,did not enter other counties,4/13/20,28497,0.898550725,135.2801051
Santa Cruz,did not enter other counties,4/13/20,2964,0.86437247,141.6042849
Solano,did not enter other counties,4/13/20,9198,0.716786258,185.5848378
Sonoma,did not enter other counties,4/13/20,6522,0.898497393,131.8825823
Yolo,did not enter other counties,4/13/20,4815,0.54662513,215.1029636
Alameda,Contra Costa,4/14/20,22676,0.163416758,56.30617309
Alameda,Marin,4/14/20,3454,0.010071561,42.73515074
Alameda,Napa,4/14/20,3185,0.014577259,52.74638431
Alameda,Sacramento,4/14/20,30329,0.016129643,41.00208694
Alameda,San Benito,4/14/20,1598,0.003786301,59.61000075
Alameda,San Francisco,4/14/20,9722,0.054409148,40.31429405
Alameda,San Joaquin,4/14/20,14907,0.063647723,66.02282155
Alameda,San Mateo,4/14/20,13569,0.049562682,43.38001541
Alameda,Santa Clara,4/14/20,29532,0.077770626,46.60871034
Alameda,Santa Cruz,4/14/20,3038,0.00352126,39.54036414
Alameda,Solano,4/14/20,9636,0.030896217,47.53257594
Alameda,Sonoma,4/14/20,6770,0.004884328,42.78754752
Alameda,Yolo,4/14/20,5538,0.012305479,36.11998478
Contra Costa,Alameda,4/14/20,26411,0.190333392,48.08854944
Contra Costa,Marin,4/14/20,3454,0.016713706,41.79020571
Contra Costa,Napa,4/14/20,3185,0.026239196,49.8278231
Contra Costa,Sacramento,4/14/20,30329,0.024034221,41.25755626
Contra Costa,San Benito,4/14/20,1598,0.001808079,43.9128389
Contra Costa,San Francisco,4/14/20,9722,0.03796966,37.31824296
Contra Costa,San Joaquin,4/14/20,14907,0.026062798,60.78071975
Contra Costa,San Mateo,4/14/20,13569,0.019227377,34.01548763
Contra Costa,Santa Clara,4/14/20,29532,0.017419298,31.70779729
Contra Costa,Santa Cruz,4/14/20,3038,0.001675781,34.74054814
Contra Costa,Solano,4/14/20,9636,0.069941789,49.20141691
Contra Costa,Sonoma,4/14/20,6770,0.008378903,41.95681144
Contra Costa,Yolo,4/14/20,5538,0.020153466,34.92887048
